_id,wkb_geometry,country,project name,type,status,capacity (mw),year of completion,country list of sponsor/developer,sponsor/developer company,country list of lender/financier,lender/financier company,country list of construction/epc,construction company/epc participant,country_1,province/state,district,tributary,latitude,longitude,proximity,avg. annual output (mwh),data source,announcement/more information,link
436,0101000020E6100000CEFC6A0E10E0584003780B24289E3540,Myanmar,Kengtung (Keng Tong),Hydro,Planned,170,,China,China Southern Power Grid Yunnan International Co. (China),,,,,Myanmar,Shan,Kengtung,Nan Lue-Nan Lan,21.6178,99.50098,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
437,0101000020E610000092B3B0A71D985840FD9FC37C79D93A40,Myanmar,Khaunglanphu,Hydro,Planned,2700,2030,China,State Power Investment Corporation (China),,,,,Myanmar,Kachin,Putao,N'mai,26.84951,98.37681,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
438,0101000020E61000008C101E6D1CA75840AA436E861B883740,Myanmar,Kun Long (Upper Thanlwin),Hydro,Planned,1400,,China; Myanmar,"Hanergy Yunnan (China), Myanmar Pyi San Htar Group (Myanmar)",,,,,Myanmar,Shan,Kunlong,Salween Mainstem,23.53167,98.61111,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
439,0101000020E610000014ED2AA4FC725840AD510FD1E8763A40,Myanmar,Laiza (Laza),Hydro,Planned,1900,2025,China,State Power Investment Corporation (China),,,,,Myanmar,Kachin,Myitkyina,Mali Hka,26.46449,97.79667,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
440,0101000020E6100000A032FE7DC6915840A5660FB4020B3A40,Myanmar,Laungdin (Lawngdin),Hydro,Planned,600,2026,China; Myanmar,"Yunnan Energy Investment Group (China), International Group of Entrepreneurs (Myanmar)",,,China; Myanmar,YEIG (China)/IGOEC (Myanmar),Myanmar,Kachin,Myitkyina,N'mai,26.04301,98.27774,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
441,0101000020E6100000DF4F8D976E5657404148163081DB3440,Myanmar,Laymyo 1 (Lemro 1),Hydro,Planned,600,,France,Tractabel (France),,,,,Myanmar,Chin,Mindat,Lemyo,20.85744,93.3505,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
442,0101000020E6100000C9B08A3732515740F697DD9387BD3440,Myanmar,Laymyo 2 (Lemro 2),Hydro,Planned,90,,France,Tractabel (France),,,,,Myanmar,Rakhine,Sittwe,Kalandan Mainstem,20.74035,93.26869,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
443,0101000020E61000009C6D6E4C4F7C57405A2F8672A2CD3640,Myanmar,Manipur,Hydro,Planned,380,,China; Myanmar,"China Harbour Engineering, Sein Enterprise",,,,,Myanmar,Chin,Palam,Chindwin,22.80326,93.94234,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
444,0101000020E61000001A34F44F70A758403B3602F1BAFE3640,Myanmar,Mantaung (Mantong),Hydro,Planned,225,,China; Myanmar,"HydroChina (China), International Group of Entrepreneurs (Myanmar)",,,,,Myanmar,Shan,Lasho,Nam Ma,22.99504,98.61623,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
445,0101000020E61000009A99999999A95840B0389CF9D5743440,Myanmar,Mong Ton (Tasang),Hydro,Planned,7000,,China; Thailand,"EGAT China Three Gorges Corporation (China, Thailand)",China; Thailand,China and Thai Banks (China; Thailand),China,China Three Gorges (China),Myanmar,Shan,Loilen,Salween Mainstem,20.45639,98.65,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xlsx?MOD=AJPERES; https://www.burmariversnetwork.org/title/dam-projects/tasang.html,
446,0101000020E6100000FAB31F2922615840715AF0A2AFB03940,Myanmar,Myitsone,Hydro,Planned,6000,,China,Power Construction Corp (China),,,China,"Power Construction Corp, China (China)",Myanmar,Kachin,Myitkyina,Irrawaddy Mainstem and Delta,25.69018,97.51771,,,Myanmar Institute for Peace and Security,September 2011; local partner: Asia World Company; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xlsx?MOD=AJPERES,
447,0101000020E610000075CDE49B6DD6584012A0A696AD253440,Myanmar,Nam Khok,Hydro,Planned,55,,,,,,,,Myanmar,Shan,Mongsat,Kok,20.14718,99.35044,,,WLE Mekong,https://wle-mekong.cgiar.org,
448,0101000020E61000008195438B6C0F5940679B1BD313BE3440,Myanmar,Nam Lin,Hydro,Planned,36,2021,Myanmar,MAM (Myanmar),,,,,Myanmar,Shan,Tarchilaik,Mekong Mainstream - Lower,20.74249,100.241,"Actual location unknown, currently sited at locality in link/announcement",,WLE Mekong,https://wle-mekong.cgiar.org,
449,0101000020E6100000B554DE8E70545840D4601A868FB83640,Myanmar,Nam Tu (Hsipaw),Hydro,Planned,100,,China,"Natural Current Energy Hydropower Co., Ltd. (China)",,,,,Myanmar,Shan,Kyaukme,Myitnge,22.72094,97.31937,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
450,0101000020E610000062A1D634EFBC5840B2BAD573D2B33540,Myanmar,Namkha (Nam Hka),Hydro,Planned,210,,China,China Southern Power Grid Yunnan International Co,,,,,Myanmar,Shan,Lasho,Nam Hka,21.70243,98.9521,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
451,0101000020E6100000E7525C55F66D5840CA54C1A8A4163940,Myanmar,Namtabat 1 (Nam Tabak I),Hydro,Planned,141,,China; Myanmar,"China Guodian, Tun Thwin Mining",,,China; Myanmar,China Guodian (China)/Tun Thwin Mining(Myanmar),Myanmar,Kachin,Myitkyina,Irrawaddy Mainstem and Delta,25.08845,97.71816,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
452,0101000020E61000008CA19C68576B58403F355EBA491C3940,Myanmar,Namtabat 2 (Nam Tabak II),Hydro,Planned,144,,China; Myanmar,"China Guodian, Tun Thwin Mining",,,China; Myanmar,China Guodian (China)/Tun Thwin Mining(Myanmar),Myanmar,Kachin,Myitkyina,Irrawaddy Mainstem and Delta,25.1105,97.67721,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
453,0101000020E61000001973D712F29F5840B01BB62DCAFC3640,Myanmar,Naopha (Naung Pha),Hydro,Planned,1200,,China; Myanmar,"Power Construction Corporation (China), International Group of Entrepreneurs (Myanmar)",,,,,Myanmar,Shan,Lasho,Salween Mainstem,22.98746,98.49915,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
454,0101000020E6100000D00F2384474F57405E6397A8DE3A3640,Myanmar,Ngaphaipi,Hydro,Planned,30,,China,PowerChina International (China),,,,,Myanmar,Chin,Palam,Lemyo,22.22996,93.23874,"Actual location unknown, currently sited at locality in link/announcement",,,,
455,0101000020E61000003E7958A8353757403DF20703CF4D3540,Myanmar,Pae Tin Wa,Hydro,Planned,30,,China,PowerChina International (China),,,,,Myanmar,Chin,Mindat,Kalandan Mainstem,21.30394,92.86265,"Actual location unknown, currently sited at locality in link/announcement",,,,
456,0101000020E61000004221020EA1205840799274CDE4DB3340,Myanmar,Paunglaung (Middle),Hydro,Planned,152,,Singapore,Energize Myanmar (Singapore),,,,,Myanmar,Shan,Taunggye,Paunglaung Chaung,19.85896,96.50983,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
457,0101000020E610000099D36531B181584082A8FB00A4863B40,Myanmar,Renan (Yinan),Hydro,Planned,1200,2030,China,State Power Investment Corporation (China),,,,,Myanmar,Kachin,Putao,Mali Hka,27.52594,98.02644,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES,
458,0101000020E610000044C02154A95B574029CB10C7BA183640,Myanmar,Ruava,Hydro,Planned,30,,China,PowerChina International (China),,,,,Myanmar,Chin,Mindat,Lemyo,22.0966,93.43221,"Actual location unknown, currently sited at locality in link/announcement",,,,
459,0101000020E6100000CF31207BBD295740A2D11DC4CEE43440,Myanmar,Saingdin (Saing Din),Hydro,Planned,76.5,,,,,,,,Myanmar,Rakhine,Buthidaung,Coastal Rivers Northern Rakhine,20.89378,92.65219,,,Myanmar Institute for Peace and Security,"Note from 1990 Document:Saing Din hydro-electric project, Buthidaung township, (15 MW), will serve ten northern Rakhine state townships, rather than providing 76.5 MW of industrial power as originally anticipated in 1956; it will cost K 335 million (incl",
460,0101000020E6100000F5B9DA8AFD53584048BF7D1D38A73740,Myanmar,Shweli-2,Hydro,Planned,520,,China; Myanmar,"HIE (China), Asia World Company (Myanmar)",,,China; Myanmar,"Huaneng Lancang River Hydropower Co., Ltd (China) /Asia World Company (Myanmar)",Myanmar,Shan,Kyaukme,Shweli,23.6532,97.31235,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
461,0101000020E61000005DFE43FAEDBF5740E7FBA9F1D2553640,Myanmar,Shwesayay,Hydro,Planned,660,,,,,,Myanmar,Hydroelectric Power Corporation Ltd (Myanmar),Myanmar,Sagaing,Monywa,Chindwin,22.33525,94.9989,,,Myanmar Institute for Peace and Security,https://web.archive.org/web/20110727233353/; http://www.salweenwatch.org/index.php?option=com_content&view=article&id=180%3Amyanmar-india-sign-hydro-deal&catid=34%3Anews&Itemid=56,
462,0101000020E6100000D734EF38450B594023F3C81F0C5C3540,Myanmar,Suo Lwe (Soluu),Hydro,Planned,240,2025,China,China Southern Power Grid Yunnan International Co.,,,,,Myanmar,Shan,Kengtung,Nan Lue-Nan Lan,21.35956,100.1761,,,WLE Mekong,https://wle-mekong.cgiar.org ; https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+0,
463,0101000020E6100000B610E4A084FF57405B94D92093D43040,Myanmar,Thakwa,Hydro,Planned,150,,China; Myanmar,"China Datang Overseas Investment Ltd., Shwe Taung Hydropower Co.",,,,,Myanmar,Yangon,Yangon-S,Irrawaddy Mainstem and Delta,16.83037,95.99247,"Actual location unknown, currently sited at locality in link/announcement",,Myanmar Institute for Peace and Security,http://documents.worldbank.org/curated/en/504691467992478731/pdf/96445-v2-WP-P145465-Box391444B-PUBLIC-ENGLISH-Institutional-Regulatory-Assessment-Extractive-Industries-Myanmar.pdf,
464,0101000020E61000001CCEFC6A0E2E5840475A2A6F47F03240,Myanmar,Thaukyekhet 1 (Thauk Ye Khat 1),Hydro,Planned,150,,China,Power Construction Corp,,,China,"Power Construction Corp, China/Changjiang Institute of Surveying, Planning & Design Research (China)",Myanmar,Kayin,Kawkareik,Thaukyegat Chaung,18.93859,96.71963,,,WLE Mekong,https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
465,0101000020E6100000D72FD80DDB625740A9DE1AD82AA93640,Myanmar,Timit,Hydro,Planned,30,,China,PowerChina International,,,,,Myanmar,Chin,Palam,Lemyo,22.66081,93.54462,"Actual location unknown, currently sited at locality in link/announcement",,,,
466,0101000020E6100000931804560E97584058CA32C4B1F63940,Myanmar,Tongxinqiao,Hydro,Planned,340,2026,China; Myanmar,"Yunnan Energy Investment Group, International Group of Entrepreneurs",,,China; Myanmar,YEIG (China)/IGOEC (Myanmar),Myanmar,Kachin,Myitkyina,N'mai,25.96365,98.36025,,,Myanmar Institute for Peace and Security,https://www.ifc.org/wps/wcm/connect/66f33498-296f-49df-ab07-06c48b10d14d/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xl,
467,0101000020E610000030F0DC7BB89258401EFE9AAC51673A40,Myanmar,Wutsok (Wusauk),Hydro,Planned,1800,2030,China,State Power Investment Corporation,,,,,Myanmar,Kachin,Myitkyina,N'mai,26.40359,98.29251,,,Myanmar Institute for Peace and Security,The Wutsok project had originally been located on the Naw Chang Hka https://www.ifc.org/wps/wcm/connect/3f136d35-74fe-4601-90f8-4a03c4d22a2b/Chapter+2_SEA+Baseline+Assessment_Hydropower.pdf?MOD=AJPERES,
468,0101000020E610000004CAA65CE1375840A04FE449D2F53540,Myanmar,Yeywa (Middle),Hydro,Planned,735,,Norway,SN Power,,,,,Myanmar,Shan,Kyaukme,Myitnge,21.96024,96.87313,,,Myanmar Institute for Peace and Security,"https://www.snpower.com/our-markets/myanmar/middle-yeywa/, https://www.irrawaddy.com/business/129552.html",
469,0101000020E6100000596E693524605840522CB7B41A123340,Myanmar,Ywathit,Hydro,Planned,4500,,Myanmar,MEPE,China,China banks (China),China; Myanmar,"China Datang Corporation (China), Shwe Taung Hydropower Co Ltd (Myanmar), HydroChina Kunming (China)",Myanmar,Kayah,Bawlake,Salween Mainstem,19.07072,97.50221,,,Myanmar Institute for Peace and Security,https://ejatlas.org/conflict/ywathit-karenni-state-myanmar; https://www.ifc.org/wps/wcm/connect/07b1eba5-9c63-4f7c-8674-d463732a0395/Copy+of+18+02+07+MYA+SEA+HP+Database+WB-IFC.xlsx?MOD=AJPERES,
470,0101000020E61000009544F641964F5840A0FA07910C853140,Myanmar,Belin,Hydro,Planned,280,2021,Myanmar,HCDG,,,,,Myanmar,Mon,Thaton,Bilin,17.519723,97.243546,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
471,0101000020E6100000053411363C855740EACA67791EC43440,Myanmar,Buywa (upper),Hydro,Planned,150,2019,Myanmar,MOALI,,,,,Myanmar,Magway,Minbu,Ayeyarwady,20.76609,94.0818,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
472,0101000020E610000041F2CEA10C7A584094128255F5823940,Myanmar,Dum Ban,Hydro,Planned,130,2020,"China,Myanmar","YBEP,Chan Yinn Khuu",,,,,Myanmar,Kachin,Myitkyina,Ayeyarwady,25.511556,97.907021,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
473,0101000020E6100000785F950B9559584076A4FACE2F363340,Myanmar,Hawkham (upper),Hydro,Planned,180,2020,"Singpore,Myanmar","TEI,HCTC",,,,,Myanmar,Kayah,Bawlakhe,Thanlwin,19.211667,97.399722,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
474,0101000020E61000004B72C0AE265A5840AE47E17A148E3340,Myanmar,Nam Pawn (lower),Hydro,Planned,105,2020,"Singpore,Myanmar","TEI,HCTC",,,,,Myanmar,Kayah,Loikaw,Thanlwin,19.555,97.408611,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
475,0101000020E61000009A99999999A958401041D5E8D5743440,Myanmar,Mong Ton,Hydro,Planned,7000,2030,"PRC,Thailand",Three Gorges+EGAT,,,,,Myanmar,Shan,Monghsat,Thanlwin,20.456389,98.65,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
476,0101000020E6100000B4C70BE9F04758408C0FB3976D8F3640,Myanmar,Nam Hsim,Hydro,Planned,30,2020,"China,Myanmar","PCR,SE",,,,,Myanmar,Shan,Hsipaw,Ayeyarwady,22.560266,97.124079,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
477,0101000020E6100000E292E34EE94F5840F9669B1BD3273640,Myanmar,Nam Lang,Hydro,Planned,210,2020,"China,Myanmar","PCR,SE",,,,,Myanmar,Shan,Hsipaw,Ayeyarwady,22.155565,97.248615,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
478,0101000020E6100000D905836BEE735840FA298E03AF5E3940,Myanmar,Nam Li,Hydro,Planned,165,2020,"China,Myanmar","YBEP,Chan Yinn Khuu",,,,,Myanmar,Kachin,Myitkyina,Ayeyarwady,25.369858,97.811427,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
479,0101000020E610000052802898315D5840C1A7397991353440,Myanmar,Hpak Nam,Hydro,Planned,105,2020,"Singpore,Myanmar","TEI,HCTC",,,,,Myanmar,Shan,Hpi Hseng,Thanlwin,20.209251,97.456152,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
480,0101000020E61000006F2F698CD65B5840AC70CB47521E3440,Myanmar,Hpi Hseng,Hydro,Planned,45,2020,"Singpore,Myanmar","TEI,HCTC",,,,,Myanmar,Shan,Hpi Hseng,Thanlwin,20.118443,97.43497,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
481,0101000020E61000001E15FF77440B5940778192020B5C3540,Myanmar,Suo Lwe,Hydro,Planned,240,2025,China,YNIC,,,,,Myanmar,Shan,Monghpyak,Mekong,21.359543,100.176054,,,International Finance Corporation,https://www.ifc.org/wps/wcm/connect/industry_ext_content/ifc_external_corporate_site/hydro+advisory/resources/sea+of+the+hydropower+sector+in+myanmar+resources+page,
482,0101000020E6100000386744696F905A402C6519E258172F40,Laos,Houay Por,Hydro,Planned,15,,Laos,Houay Por Power Co. Ltd. (Laos),,,,,Laos,Saravan,Saravane,Xe Don,15.5456,106.2568,,,WLE Mekong,MOU signed; https://wle-mekong.cgiar.org; http://documents.worldbank.org/curated/en/160621508232662247/pdf/120466-ESM-P163979-PUBLIC-LaoPDRHydropowerMappingInceptionReportWBESMAPJuly.pdf,
483,0101000020E610000079E92631087C5940ED0DBE3099223340,Laos,Nam Feuang 2,Hydro,Planned,45,,,,,,,,Laos,Vientiane,Kasy,Nam Fuong,19.13515,101.938,,,WLE Mekong,https://wle-mekong.cgiar.org,
484,0101000020E6100000933A014D845159403468E89FE0B23340,Laos,Nam Ken,Hydro,Planned,5,,Laos,Hongsa Power Ltd (Laos),,,,,Laos,Xaignabouri,Hongsa,Nam Ngeun,19.69874,101.2737,,,WLE Mekong,https://wle-mekong.cgiar.org,
485,0101000020E6100000C520B072686D59402670EB6E9E423340,Laos,Nam Kong 0,Hydro,Planned,24,,,,,,,,Laos,Xaignabouri,Xayabury,Nam Huong,19.26023,101.7095,"Actual location unknown, currently sited at locality in link/announcement",,WLE Mekong,https://wle-mekong.cgiar.org,
486,0101000020E6100000B8AF03E78C2859404E9CDCEF50D43440,Laos,Nam Pha,Hydro,Planned,180,,Singapore; Laos,"Asia Pacific Business Link HND Berhard (80%), Electricite du Laos (20%)",,,,,Laos,Louang Namtha,Long,Nam Pha,20.82936,100.6336,"Actual location unknown, currently sited at locality in link/announcement",,WLE Mekong,https://wle-mekong.cgiar.org,
487,0101000020E61000005E4BC8073D8359401630815B77333240,Laos,Santhong-Pakchom (Pak Chom),Hydro,Planned,1079,,,,,,,,Laos,Vientiane [prefecture],Sangthong,Mekong Mainstream - Lower,18.20104,102.0506,,,WLE Mekong,https://wle-mekong.cgiar.org,
488,0101000020E61000007CF2B0506B465A403F3A75E5B33C3140,Laos,Xe Bang Fai,Hydro,Planned,110,,Thailand; Laos,"Mitr Phol Corp., Ltd, Laosamay Road Bridge Construction Co.",,,,,Laos,Khammouan,Xebangfay,Nam Kading-Xe Bang Fai combined,17.23712,105.1003,,,WLE Mekong,https://wle-mekong.cgiar.org,
489,0101000020E610000046B6F3FDD47C5A40C1C58A1A4CC32F40,Laos,Xe Bang Nouang,Hydro,Planned,18,2032,,,,,,,Laos,Saravan,Vapy,Mekong Mainstream - Lower,15.88144,105.9505,,,WLE Mekong,https://wle-mekong.cgiar.org,
490,0101000020E61000005227A089B0E15A40FBAE08FEB7722E40,Laos,Xe Kaman 4A,Hydro,Planned,96,,,,,,,,Laos,Xékong,Dakcheung,Sekong,15.22406,107.5264,,,WLE Mekong,https://wle-mekong.cgiar.org,
491,0101000020E6100000925CFE43FAA55A406D567DAEB6422E40,Laos,Xe Katam,Hydro,Planned,81.3,,,,,,,,Laos,Champasak,Paksong,Sekong,15.1303,106.5934,,,WLE Mekong,https://wle-mekong.cgiar.org,
492,0101000020E61000000AD7A3703D8E5A407AA52C431C5B3040,Laos,Xe Lanong 1,Hydro,Planned,60,2020,China; Laos,"Sunpaper Holding Lao Co, Ltd, Daosavanh Investment and Construction Group",China,Yunnan Energy Investment Group (China),,,Laos,Savannakhét,Phine,Xe Banghiang,16.3559,106.2225,,,WLE Mekong,https://wle-mekong.cgiar.org,
493,0101000020E61000009A779CA223A15A408907944DB94A3040,Laos,Xe Lanong 2,Hydro,Planned,35,,China,China Gezhouba Group Co.,,,,,Laos,Savannakhét,Nong,Xe Banghiang,16.29189,106.5178,,,WLE Mekong,"https://wle-mekong.cgiar.org, https://www.hydroworld.com/articles/2016/08/china-gezhouba-group-signs-deal-to-construct-35-mw-xelanong-2-hydropower-project-in-laos.html",
494,0101000020E6100000B37BF2B050AB5A409BE61DA7E8083040,Laos,Xe Lanong 3 (Ban Tang Oen),Hydro,Planned,80,,Laos,Simuong Group Co Ltd.,,,,,Laos,Saravan,Ta Oi,Xe Banghiang,16.0348,106.6768,,,WLE Mekong,"Signed MOU 2/10/2013, passed 2/4/2015, https://wle-mekong.cgiar.org",
